Date,Cumulative_Return
2019-10-23,0.0007571278437175089
2019-10-24,0.0007575070312819676
2019-10-25,0.0007590523418394834
2019-10-28,0.0007624365603118299
2019-10-29,0.0007627818043633994
2019-10-30,0.0007629238593376275
2019-10-31,0.0007640778236124302
2019-11-01,0.0007677631991129807
2019-11-04,0.0007710849984647883
2019-11-05,0.0007689015769765106
2019-11-06,0.0007691736377917202
2019-11-07,0.0007690712482282258
2019-11-08,0.0007689523840097578
2019-11-11,0.0007650806826060563
2019-11-12,0.0007656305704806243
2019-11-13,0.0007632051994050926
2019-11-14,0.0007576097544317317
2019-11-15,0.0007586779400050592
2019-11-18,0.0007605689201031218
2019-11-19,0.0007609579941492139
2019-11-20,0.0007585574576691734
2019-11-21,0.0007581237615110759
2019-11-22,0.0007602163275768348
2019-11-25,0.0007659230357530689
2019-11-26,0.0007660571735279564
2019-11-27,0.0007685761532829627
2019-11-29,0.0007683086771717029
2019-12-02,0.0007649831399463292
2019-12-03,0.000762934241925084
2019-12-04,0.0007644376636863903
2019-12-05,0.0007646754105821163
2019-12-06,0.0007715672522228267
2019-12-09,0.0007714287722451196
2019-12-10,0.0007719716752982997
2019-12-11,0.0007757470660918475
2019-12-12,0.0007798618882075559
2019-12-13,0.0007795264267886903
2019-12-16,0.0007829771765937021
2019-12-17,0.0007835408081260375
2019-12-18,0.0007838733249252439
2019-12-19,0.000785154194381743
2019-12-20,0.0007834568724194302
2019-12-23,0.0007856567181412366
2019-12-24,0.0007900389120005791
2019-12-26,0.0007909069139515612
2019-12-27,0.0007895871359002715
2019-12-30,0.0007902574776221805
2019-12-31,0.0007935107585967938
2020-01-02,0.0007930176259516308
2020-01-03,0.0007915649386081025
2020-01-06,0.0007932391644254189
2020-01-07,0.0007936201726728154
2020-01-08,0.0007953328052869857
2020-01-09,0.0008007934748128775
2020-01-10,0.0007977354440309448
2020-01-13,0.0008015765224849147
2020-01-14,0.0008006801074542658
2020-01-15,0.000802203074335317
2020-01-16,0.0008116646420901485
2020-01-17,0.000813844727989288
2020-01-21,0.0008112736125003295
2020-01-22,0.0008098334150627995
2020-01-23,0.00081346917013847
2020-01-24,0.0008054665784746895
2020-01-27,0.0007994738153320746
2020-01-28,0.0007983229222781052
2020-01-29,0.0007962882557919215
2020-01-30,0.0007981624365274165
2020-01-31,0.0007889787799224557
2020-02-03,0.0007922155846935564
2020-02-04,0.0008006920506804516
2020-02-05,0.0008010250868191182
2020-02-06,0.0007999282543564856
2020-02-07,0.0007979777020943324
2020-02-10,0.0007987079472826508
2020-02-11,0.0008057461693076196
2020-02-12,0.0008067773058029193
2020-02-13,0.0008057710857998224
2020-02-14,0.0008010382016172546
2020-02-18,0.0008045193065735479
2020-02-19,0.0008054875246172877
2020-02-20,0.0008041475814890564
2020-02-21,0.0007989544760886869
2020-02-24,0.000788394412055915
2020-02-25,0.0007810003922170683
2020-02-26,0.0007716724517552453
2020-02-27,0.0007602920862412876
2020-02-28,0.0007611753206311356
2020-03-02,0.0007665104909533316
2020-03-03,0.0007618842541365911
2020-03-04,0.0007729280139874284
2020-03-05,0.0007577640934517405
2020-03-06,0.0007524742096689518
2020-03-09,0.0007217105504708776
2020-03-10,0.0007352043134976061
2020-03-11,0.0007173064777543647
2020-03-12,0.0006784753795403553
2020-03-13,0.0007040450255875186
2020-03-16,0.0006648511515259248
2020-03-17,0.0006851954557909323
2020-03-18,0.0006545808372362405
2020-03-19,0.0006729074121170076
2020-03-20,0.000664937490549633
2020-03-23,0.0006567772361627533
2020-03-24,0.0006908396510918458
2020-03-25,0.0006995718374285254
2020-03-26,0.0007167395180061042
2020-03-27,0.0007036696161757394
2020-03-30,0.0007098271738161799
2020-03-31,0.0007095896157935933
2020-04-01,0.0006895413353205093
2020-04-02,0.0006924981648837036
2020-04-03,0.0006827899508670132
2020-04-06,0.0007114257945639579
2020-04-07,0.0007088899710208096
2020-04-08,0.0007220454423533251
2020-04-09,0.0007319188489733897
2020-04-13,0.0007278692146412968
2020-04-14,0.0007342720253744606
2020-04-15,0.0007236435136508401
2020-04-16,0.0007207791016545784
2020-04-17,0.0007338582558915618
2020-04-20,0.0007329184266444688
2020-04-21,0.0007226668388768953
2020-04-22,0.0007281643879808453
2020-04-23,0.0007320982651837227
2020-04-24,0.0007383598178587469
2020-04-27,0.000749329309275959
2020-04-28,0.0007562889556540497
2020-04-29,0.0007729232462123647
2020-04-30,0.0007629851588903946
2020-05-01,0.0007505865093631048
2020-05-04,0.0007481191405309673
2020-05-05,0.0007553512142750574
2020-05-06,0.0007492664818031791
2020-05-07,0.0007551690057963079
2020-05-08,0.0007674621378106483
2020-05-11,0.0007608864657313585
2020-05-12,0.0007548527353906653
2020-05-13,0.0007435453484134769
2020-05-14,0.0007446448075869583
2020-05-15,0.0007462055781364274
2020-05-18,0.0007664332962347142
2020-05-19,0.0007609012186988728
2020-05-20,0.0007723082400032943
2020-05-21,0.0007735085095770255
2020-05-22,0.0007755510733644666
2020-05-26,0.0007868056839295257
2020-05-27,0.0007982338415335466
2020-05-28,0.0007905353378283575
2020-05-29,0.0007891980629020079
2020-06-01,0.0007922819449173168
2020-06-02,0.0007960805225659673
2020-06-03,0.0008098526331643541
2020-06-04,0.0008134013957799002
2020-06-05,0.0008260891853537622
2020-06-08,0.0008340120766736625
2020-06-09,0.0008272656588335092
2020-06-10,0.0008249404952054284
2020-06-11,0.0008000055666168571
2020-06-12,0.0008093364520995738
2020-06-15,0.000815717744837352
2020-06-16,0.0008192334251406752
2020-06-17,0.0008169228138485973
2020-06-18,0.0008172228582983276
2020-06-19,0.0008171352964767564
2020-06-22,0.0008185041175976515
2020-06-23,0.0008167989533665043
2020-06-24,0.0008082555012294268
2020-06-25,0.0008166445720212412
2020-06-26,0.0008058486002004983
2020-06-29,0.0008152690989278177
2020-06-30,0.0008180934164896403
2020-07-01,0.0008144911524547993
2020-07-02,0.000815346370347747
2020-07-06,0.0008201203733091411
2020-07-07,0.0008132229308259742
2020-07-08,0.0008185252111987396
2020-07-09,0.0008110137146104535
2020-07-10,0.0008171600564970127
2020-07-13,0.0008132843426611469
2020-07-14,0.000816072778752952
2020-07-15,0.0008267158383061801
2020-07-16,0.0008216474415723152
2020-07-17,0.0008259838041475565
2020-07-20,0.0008234027686613299
2020-07-21,0.0008277102072762332
2020-07-22,0.000827377204641877
2020-07-23,0.0008267038988858388
2020-07-24,0.0008195627520541926
2020-07-27,0.0008225247979856132
2020-07-28,0.0008208566877851986
2020-07-29,0.0008286410570648162
2020-07-30,0.0008284924461929855
2020-07-31,0.0008248876390093418
2020-08-03,0.0008312099472205237
2020-08-04,0.0008319012140993731
2020-08-05,0.0008369134969836711
2020-08-06,0.0008368171085229026
2020-08-07,0.000841131206361645
2020-08-10,0.0008476274112165783
2020-08-11,0.0008494130246992082
2020-08-12,0.000850834488951735
2020-08-13,0.0008465030863009648
2020-08-14,0.0008442678810816062
2020-08-17,0.0008465101313803736
2020-08-18,0.000845898418266211
2020-08-19,0.0008457861546167234
2020-08-20,0.0008398425637952123
2020-08-21,0.000835887886790232
2020-08-24,0.0008389296084385656
2020-08-25,0.0008436302160474973
2020-08-26,0.0008407505809953086
2020-08-27,0.0008432479342648236
2020-08-28,0.0008458151927803748
2020-08-31,0.0008410159977203513
2020-09-01,0.000842081619162327
2020-09-02,0.0008453661793452749
2020-09-03,0.0008347938655903775
2020-09-04,0.000832934620591308
2020-09-08,0.0008291204585426648
2020-09-09,0.0008327028785042323
2020-09-10,0.0008283613982553728
2020-09-11,0.0008278692491834327
2020-09-14,0.0008358113416595536
2020-09-15,0.0008374524244119108
2020-09-16,0.0008404841949600783
2020-09-17,0.0008395031248984441
2020-09-18,0.0008370443456686694
2020-09-21,0.0008272262492574622
2020-09-22,0.0008283512279567695
2020-09-23,0.0008188708189929006
2020-09-24,0.0008191140605835479
2020-09-25,0.0008251508234062843
2020-09-28,0.0008341752111025169
2020-09-29,0.0008342249100183885
2020-09-30,0.0008334035516204263
2020-10-01,0.0008366789536606856
2020-10-02,0.0008368085399446112
2020-10-05,0.0008442762033349371
2020-10-06,0.0008433231410112096
2020-10-07,0.0008503710628606775
2020-10-08,0.0008526695658177541
2020-10-09,0.000855417352793264
2020-10-12,0.0008576758446399158
2020-10-13,0.000854717451814091
2020-10-14,0.0008528498754187819
2020-10-15,0.0008545340129275658
2020-10-16,0.0008512263604572023
2020-10-19,0.0008516023682512142
2020-10-20,0.000849923614056669
2020-10-21,0.0008518376915989112
2020-10-22,0.0008562074503384309
2020-10-23,0.000858642626748507
2020-10-26,0.0008504920472056643
2020-10-27,0.0008439805480779938
2020-10-28,0.0008368237417926139
2020-10-29,0.000842088732999402
2020-10-30,0.000834644628772363
2020-11-02,0.0008380787418358349
2020-11-03,0.0008461809888415939
2020-11-04,0.0008462127435115985
2020-11-05,0.0008507233811174686
2020-11-06,0.0008482380660388422
2020-11-09,0.0008602108704451883
2020-11-10,0.0008629686126402358
2020-11-11,0.0008660206553736671
2020-11-12,0.0008612318004221908
2020-11-13,0.0008672216363363461
2020-11-16,0.0008720100149708365
2020-11-17,0.0008755640859010594
2020-11-18,0.0008731418345424569
2020-11-19,0.0008759264947664214
2020-11-20,0.0008783121575350883
2020-11-23,0.0008870684272901386
2020-11-24,0.0008936912481840587
2020-11-25,0.0008934293013733718
2020-11-27,0.0008951141403004126
2020-11-30,0.0008907241582116754
2020-12-01,0.0008937654665650552
2020-12-02,0.0008936749717451953
2020-12-03,0.0008965384273842414
2020-12-04,0.0009028526210610455
2020-12-07,0.0008992303980441818
2020-12-08,0.000905519987664638
2020-12-09,0.0009021126107284783
2020-12-10,0.0009064377959520087
2020-12-11,0.000904157056736965
2020-12-14,0.0009076626551443034
2020-12-15,0.0009153998915709671
2020-12-16,0.0009113992111688951
2020-12-17,0.0009152996223911192
2020-12-18,0.0009113223666976644
2020-12-21,0.0009100180789889389
2020-12-22,0.0009100295142865367
2020-12-23,0.00091497072395752
2020-12-24,0.0009160505060774593
2020-12-28,0.0009145510957322411
2020-12-29,0.0009111794248042315
2020-12-30,0.0009171150154962948
2020-12-31,0.0009162147178070068
2021-01-04,0.0009104986652375135
2021-01-05,0.0009180867757372368
2021-01-06,0.000926513294715603
2021-01-07,0.0009339402281418607
2021-01-08,0.0009367992028246341
2021-01-11,0.0009379095528336823
2021-01-12,0.0009440273690712875
2021-01-13,0.0009413448676449665
2021-01-14,0.000947001151412552
2021-01-15,0.0009406423111446571
2021-01-19,0.0009452472043005589
2021-01-20,0.0009485072028074804
2021-01-21,0.0009488266810639967
2021-01-22,0.0009495725143444655
2021-01-25,0.0009510330626270047
2021-01-26,0.000949727775229281
2021-01-27,0.0009412739299234918
2021-01-28,0.0009433357039541068
2021-01-29,0.0009358107313237607
2021-02-01,0.0009431872154899157
2021-02-02,0.0009482904717112994
2021-02-03,0.0009512120638941468
2021-02-04,0.0009600935300300151
2021-02-05,0.0009640763071940839
2021-02-08,0.0009726386216051264
2021-02-09,0.0009731952700908764
2021-02-10,0.0009708780145833984
2021-02-11,0.0009731355091631144
2021-02-12,0.0009745090026391789
2021-02-16,0.0009762151695087429
2021-02-17,0.0009734665136789111
2021-02-18,0.0009678945110251913
2021-02-19,0.0009737421450710659
2021-02-22,0.0009728833512856472
2021-02-23,0.0009651884978572056
2021-02-24,0.0009738671681018829
2021-02-25,0.0009666031369244266
2021-02-26,0.0009648740391430266
2021-03-01,0.0009759417198436093
2021-03-02,0.0009709585376138641
2021-03-03,0.0009656952805701113
2021-03-04,0.0009544720454000011
2021-03-05,0.0009615591995006945
2021-03-08,0.0009628090993964999
2021-03-09,0.0009712170297506706
2021-03-10,0.0009762771713190954
2021-03-11,0.0009842805799498144
2021-03-12,0.0009858643565445746
2021-03-15,0.0009884504734489763
2021-03-16,0.000984730994559424
2021-03-17,0.0009891215473194492
2021-03-18,0.0009797745984463369
2021-03-19,0.0009847558324700412
2021-03-22,0.0009830154938430535
2021-03-23,0.0009728902585126598
2021-03-24,0.0009651044402234632
2021-03-25,0.0009699909479790048
2021-03-26,0.0009736698564888346
2021-03-29,0.000965111618848491
2021-03-30,0.0009676883590108432
2021-03-31,0.0009733223303840521
2021-04-01,0.0009824609988655642
2021-04-05,0.0009860248402600025
2021-04-06,0.0009858649182750145
2021-04-07,0.000981667074065884
2021-04-08,0.0009850701827749386
2021-04-09,0.0009841048288290466
2021-04-12,0.0009809521270325305
2021-04-13,0.0009794432510965567
2021-04-14,0.0009793786632408263
2021-04-15,0.0009784738380818059
2021-04-16,0.0009793552811765416
2021-04-19,0.0009752098765174466
2021-04-20,0.000968578914423146
2021-04-21,0.0009756502221476282
2021-04-22,0.0009757119735729347
2021-04-23,0.0009804891116624859
2021-04-26,0.0009835685145140882
2021-04-27,0.000983398606596575
2021-04-28,0.0009843814038421606
2021-04-29,0.0009848830881891146
2021-04-30,0.000978067721590703
2021-05-03,0.0009813912809755188
2021-05-04,0.000977006681173176
2021-05-05,0.000975235302603128
2021-05-06,0.0009744691886950374
2021-05-07,0.0009781108930515536
2021-05-10,0.000967983570518749
2021-05-11,0.0009677593487491531
2021-05-12,0.0009607385258716405
2021-05-13,0.0009628190540174053
2021-05-14,0.0009708871641274097
2021-05-17,0.0009715264005063506
2021-05-18,0.0009708835986812492
2021-05-19,0.000969179222422456
2021-05-20,0.0009731423861556454
2021-05-21,0.0009757717617429051
2021-05-24,0.0009767213302707134
2021-05-25,0.0009731368369652049
2021-05-26,0.000978107498047276
2021-05-27,0.0009813796817694787
2021-05-28,0.0009812673853488718
2021-06-01,0.0009843506206717034
2021-06-02,0.0009841394296643546
2021-06-03,0.0009821335985638058
2021-06-04,0.000984136974093941
2021-06-07,0.0009888759829250748
2021-06-08,0.0009900898149719506
2021-06-09,0.0009879040544140683
2021-06-10,0.0009862983313639884
2021-06-11,0.0009888288943709078
2021-06-14,0.0009887232946772517
2021-06-15,0.000987007835690834
2021-06-16,0.0009862459995531037
2021-06-17,0.0009835714689954145
2021-06-18,0.0009791910966996387
2021-06-21,0.000981223989377833
2021-06-22,0.0009821024384901733
2021-06-23,0.0009834829020902713
2021-06-24,0.0009879583292979888
2021-06-25,0.0009888985121067062
2021-06-28,0.0009879533052545852
2021-06-29,0.0009878471003490485
2021-06-30,0.0009870307749579865
2021-07-01,0.0009879641519614513
2021-07-02,0.0009866574206971457
2021-07-06,0.0009816384172605108
2021-07-07,0.0009786153466402325
2021-07-08,0.0009758567361137782
2021-07-09,0.000984055558058916
2021-07-12,0.0009844185030836172
2021-07-13,0.0009826191193003098
2021-07-14,0.0009793573065333128
2021-07-15,0.0009778369033466294
2021-07-16,0.0009737123882787024
2021-07-19,0.0009691571875221072
2021-07-20,0.0009762328590527947
2021-07-21,0.0009818092901616726
2021-07-22,0.000980093347221267
2021-07-23,0.000979239525191078
2021-07-26,0.0009799239648415892
2021-07-27,0.0009753511157510886
2021-07-28,0.000980208002307803
2021-07-29,0.000982244176202185
2021-07-30,0.0009790187951155271
2021-08-02,0.0009789705494969159
2021-08-03,0.000982922435792899
2021-08-04,0.0009807522390807843
2021-08-05,0.000985504775236734
2021-08-06,0.0009876792213121544
2021-08-09,0.0009885985715962775
2021-08-10,0.0009836260024491672
2021-08-11,0.0009846183811932363
2021-08-12,0.0009863568539563161
2021-08-13,0.0009853778007853364
2021-08-16,0.000982908086047951
2021-08-17,0.0009794514937071508
2021-08-18,0.0009774256357166777
2021-08-19,0.0009746244872470555
2021-08-20,0.0009798556141105141
2021-08-23,0.0009831836556897233
2021-08-24,0.0009853655445788423
2021-08-25,0.0009879618446912986
2021-08-26,0.0009838618530826349
2021-08-27,0.0009902501398604269
2021-08-30,0.000987981427148732
2021-08-31,0.0009907478773298894
2021-09-01,0.0009876794623346896
2021-09-02,0.000989108098610858
2021-09-03,0.0009886473631699477
2021-09-07,0.0009833612541274572
2021-09-08,0.0009817960287852312
2021-09-09,0.0009818732060651314
2021-09-10,0.0009805242647944468
2021-09-13,0.0009808311067660558
2021-09-14,0.0009767431941638538
2021-09-15,0.0009804162690663087
2021-09-16,0.000980869555399444
2021-09-17,0.0009803851319583057
2021-09-20,0.0009752552776636225
2021-09-21,0.0009761617749284301
2021-09-22,0.000979637435681413
2021-09-23,0.000985298662772749
2021-09-24,0.0009848880122811376
2021-09-27,0.0009891514369475551
2021-09-28,0.0009787840551935822
2021-09-29,0.0009797053479185802
2021-09-30,0.0009790997217047348
2021-10-01,0.0009821408152259625
2021-10-04,0.000978023695624275
2021-10-05,0.0009818765597331414
2021-10-06,0.000980469679728424
2021-10-07,0.000985458864713351
2021-10-08,0.0009855681738022426
2021-10-11,0.0009839839591014865
2021-10-12,0.0009833467278590469
2021-10-13,0.0009849449847303404
2021-10-14,0.0009873042011490085
2021-10-15,0.0009882320354759333
2021-10-18,0.000988392321005005
2021-10-19,0.0009880602085401424
2021-10-20,0.0009894199642654922
2021-10-21,0.0009889840705059605
2021-10-22,0.000985776543863226
2021-10-25,0.0009875417909714912
2021-10-26,0.000986058843600146
2021-10-27,0.000983012724019794
2021-10-28,0.0009874065569950297
2021-10-29,0.0009898189812422853
2021-11-01,0.0009926013331080785
2021-11-02,0.0009954513668672949
2021-11-03,0.0009989196438282555
2021-11-04,0.0009988382853975963
2021-11-05,0.0010016115991244856
2021-11-08,0.001003956814883633
2021-11-09,0.0010036292184107953
2021-11-10,0.0010005288923577993
2021-11-11,0.0010017630858554227
2021-11-12,0.001002418206041522
2021-11-15,0.0010011795870203954
2021-11-16,0.0010011674986085684
2021-11-17,0.0009993278765796365
2021-11-18,0.0009970042860518724
2021-11-19,0.0009959441401181657
2021-11-22,0.000993325904369291
2021-11-23,0.0009933201996161767
2021-11-24,0.000994871897211702
2021-11-26,0.0009884230409882289
2021-11-29,0.0009875906785532518
2021-11-30,0.0009824322419997866
2021-12-01,0.0009744615783016108
2021-12-02,0.0009794446773838672
2021-12-03,0.0009734045354579113
2021-12-06,0.0009795935338932082
2021-12-07,0.0009875243196133532
2021-12-08,0.0009896058979630418
2021-12-09,0.00098324432878516
2021-12-10,0.0009821567852794644
2021-12-13,0.0009787930412785695
2021-12-14,0.0009780797861405066
2021-12-15,0.0009808743037280632
2021-12-16,0.0009754993533512835
2021-12-17,0.0009780604000140247
2021-12-20,0.0009741884566814019
2021-12-21,0.0009796434764570705
2021-12-22,0.0009826105776420402
2021-12-23,0.000987893221978231
2021-12-27,0.0009892934170234735
2021-12-28,0.0009878962453362394
2021-12-29,0.0009871830204757348
2021-12-30,0.0009890922432616023
2021-12-31,0.0009882794704960673
2022-01-03,0.0009930716318247157
2022-01-04,0.0009924329474140237
2022-01-05,0.0009833848886533492
2022-01-06,0.000984058741875904
2022-01-07,0.0009820656099841507
2022-01-10,0.0009803235114720366
2022-01-11,0.0009830506470234202
2022-01-12,0.0009802030441936616
2022-01-13,0.0009791453125320704
2022-01-14,0.0009780002994845827
2022-01-18,0.0009718226450849965
2022-01-19,0.0009701320382500267
2022-01-20,0.0009660004753531126
2022-01-21,0.0009616711392446131
2022-01-24,0.0009646868040202872
2022-01-25,0.0009623363586233058
2022-01-26,0.0009608123136819469
2022-01-27,0.000955390975587278
2022-01-28,0.0009601215258734364
2022-01-31,0.0009682242471513725
2022-02-01,0.0009712018513783338
2022-02-02,0.0009684819918542864
2022-02-03,0.0009638306879962144
2022-02-04,0.0009652738631746871
2022-02-07,0.0009669083745187379
2022-02-08,0.0009706371276398951
2022-02-09,0.0009771211244280487
2022-02-10,0.0009715524235680562
2022-02-11,0.0009667221160924999
2022-02-14,0.0009657897995807296
2022-02-15,0.0009734057883585834
2022-02-16,0.0009739275351698939
2022-02-17,0.0009673618547598739
2022-02-18,0.0009668919375973584
2022-02-22,0.0009615452152114123
2022-02-23,0.0009561570093228333
2022-02-24,0.000962364771829316
2022-02-25,0.0009667283738470367
2022-02-28,0.0009674567522057753
2022-03-01,0.0009619218085719083
2022-03-02,0.0009681261509111305
2022-03-03,0.00096474834181004
2022-03-04,0.0009593151217235363
2022-03-07,0.0009527408018676908
2022-03-08,0.0009548309866074245
2022-03-09,0.0009591935894186499
2022-03-10,0.0009589356595529619
2022-03-11,0.0009556430065265076
2022-03-14,0.0009506110236652265
2022-03-15,0.0009551843340271926
2022-03-16,0.0009646802451965808
2022-03-17,0.0009696090856230466
2022-03-18,0.0009740690835826626
2022-03-21,0.0009712249711815168
2022-03-22,0.0009747207722867746
2022-03-23,0.0009687069772856827
2022-03-24,0.000972571979052983
2022-03-25,0.0009713927141909995
2022-03-28,0.0009711049348974932
2022-03-29,0.000977618336728936
2022-03-30,0.0009722229256718951
2022-03-31,0.0009703302893493415
2022-04-01,0.0009711869683115548
2022-04-04,0.0009741248998511587
2022-04-05,0.0009685774492242949
2022-04-06,0.0009618658215937437
2022-04-07,0.0009610931614043583
2022-04-08,0.0009600529961861781
2022-04-11,0.0009576390667542789
2022-04-12,0.0009572104863568853
2022-04-13,0.0009615688095430119
2022-04-14,0.0009588411048486734
2022-04-18,0.0009562761346266768
2022-04-19,0.0009608669437293216
2022-04-20,0.0009612511725478612
2022-04-21,0.0009568432889035527
2022-04-22,0.0009508572794028058
2022-04-25,0.0009526036828555462
2022-04-26,0.0009446740826162259
2022-04-27,0.0009432094404246971
2022-04-28,0.0009465299479509692
2022-04-29,0.0009408375899759847
2022-05-02,0.000943547457485483
2022-05-03,0.0009454246891882345
2022-05-04,0.0009518975472566638
2022-05-05,0.0009424912079756265
2022-05-06,0.0009375166389475886
2022-05-09,0.0009267669606993767
2022-05-10,0.0009242744398350045
2022-05-11,0.0009173487244604761
2022-05-12,0.0009218124034631181
2022-05-13,0.0009307637073110442
2022-05-16,0.0009288860302960611
2022-05-17,0.0009393918199476214
2022-05-18,0.0009309858612096544
2022-05-19,0.0009305311393748017
2022-05-20,0.0009278274931572295
2022-05-23,0.0009300817821420448
2022-05-24,0.0009255047594898258
2022-05-25,0.0009301277954709697
2022-05-26,0.0009377736700737493
2022-05-27,0.0009444785633796471
2022-05-31,0.0009440507065332504
2022-06-01,0.0009415581189533562
2022-06-02,0.0009468760605051418
2022-06-03,0.0009444301141563471
2022-06-06,0.000945608188469782
2022-06-07,0.000948382773743095
2022-06-08,0.0009464914022367932
2022-06-09,0.0009428872452348358
2022-06-10,0.000938234285237316
2022-06-13,0.0009235225838220007
2022-06-14,0.0009225780439248155
2022-06-15,0.0009279996369018217
2022-06-16,0.0009181316083064495
2022-06-17,0.0009228537498071621
2022-06-21,0.00092779386768993
2022-06-22,0.0009287538767637216
2022-06-23,0.0009311104819063054
2022-06-24,0.0009362267925900891
2022-06-27,0.0009370738929901368
2022-06-28,0.0009319759237775838
2022-06-29,0.0009290182874681641
2022-06-30,0.0009272187089821582
2022-07-01,0.0009286152389829105
2022-07-05,0.0009332197971381184
2022-07-06,0.000932316341335504
2022-07-07,0.0009393409881834902
2022-07-08,0.0009375827445450291
2022-07-11,0.0009339977264446464
2022-07-12,0.0009358466710176483
2022-07-13,0.0009334810704610952
2022-07-14,0.0009326732867414034
2022-07-15,0.0009403057591153008
2022-07-18,0.0009390390762824552
2022-07-19,0.0009476667632022373
2022-07-20,0.0009529972987225577
2022-07-21,0.000953608242172832
2022-07-22,0.0009492703245281842
2022-07-25,0.0009499026270234356
2022-07-26,0.0009483582317053596
2022-07-27,0.0009545348874695492
2022-07-28,0.0009580319453914576
2022-07-29,0.0009606268434405596
2022-08-01,0.0009613725394641559
2022-08-02,0.0009625350807000999
2022-08-03,0.0009658179544540513
2022-08-04,0.0009669143285613302
2022-08-05,0.0009694240324884529
2022-08-08,0.000973700733053473
2022-08-09,0.0009688985413887075
2022-08-10,0.0009774327919549464
2022-08-11,0.0009782258275650157
2022-08-12,0.0009794516787180463
2022-08-15,0.0009809432670162543
2022-08-16,0.00097984858972322
2022-08-17,0.0009757461286508118
2022-08-18,0.0009758598567117804
2022-08-19,0.0009713229695367254
2022-08-22,0.0009649910194926559
2022-08-23,0.0009660462522322888
2022-08-24,0.000966947799149187
2022-08-25,0.0009735396032990451
2022-08-26,0.000963518239502692
2022-08-29,0.0009634949566348361
2022-08-30,0.0009569770729991323
2022-08-31,0.0009550536580955615
2022-09-01,0.0009500894106877489
2022-09-02,0.0009471011334105661
2022-09-06,0.0009419619708781468
2022-09-07,0.0009467579002977455
2022-09-08,0.0009483090016457751
2022-09-09,0.0009528944642072101
2022-09-12,0.0009551974654848916
2022-09-13,0.0009452400021416896
2022-09-14,0.0009448161781890896
2022-09-15,0.0009433280168693603
2022-09-16,0.0009412912510751159
2022-09-19,0.0009421695588394119
2022-09-20,0.0009382483038922196
2022-09-21,0.000933393738495214
2022-09-22,0.000925731457731338
2022-09-23,0.0009177077664195288
2022-09-26,0.0009139746554456263
2022-09-27,0.0009165687788217358
2022-09-28,0.0009232000838821364
2022-09-29,0.0009165845618697155
2022-09-30,0.0009149134140400417
2022-10-03,0.0009221880912935188
2022-10-04,0.0009322998644694103
2022-10-05,0.0009288056353005114
2022-10-06,0.0009280392210915256
2022-10-07,0.000920519338398762
2022-10-10,0.0009193498655202248
2022-10-11,0.0009158248614689057
2022-10-12,0.0009161107507913435
2022-10-13,0.0009217694053835768
2022-10-14,0.0009174818224508829
2022-10-17,0.0009237007719822277
2022-10-18,0.0009250757650003383
2022-10-19,0.0009235096093047623
2022-10-20,0.0009205456751999463
2022-10-21,0.0009266594676051731
2022-10-24,0.0009278633498335243
2022-10-25,0.0009338118843373877
2022-10-26,0.0009349446690121166
2022-10-27,0.0009336364622611892
2022-10-28,0.0009390424894586413
2022-10-31,0.000938050706827287
2022-11-01,0.0009393305748266467
2022-11-02,0.0009309998771509509
2022-11-03,0.0009279252443668007
2022-11-04,0.0009341009654026955
2022-11-07,0.000935252611682591
2022-11-08,0.0009364352637180051
2022-11-09,0.0009303200527581712
2022-11-10,0.0009436285573580783
2022-11-11,0.0009494475974864969
2022-11-14,0.0009472177931371117
2022-11-15,0.0009507215797865953
2022-11-16,0.0009435927378891318
2022-11-17,0.0009438615555341645
2022-11-18,0.0009447165634035581
2022-11-21,0.0009428227278152068
2022-11-22,0.0009426329432495884
2022-11-23,0.0009443126057602225
2022-11-25,0.0009443574822238787
2022-11-28,0.0009401683692897844
2022-11-29,0.000939546115667822
2022-11-30,0.0009459699860323578
2022-12-01,0.0009457837403534786
2022-12-02,0.0009462920578486855
2022-12-05,0.0009414681066954866
2022-12-06,0.0009375211009661211
2022-12-07,0.0009369243706351948
2022-12-08,0.0009376851108831019
2022-12-09,0.0009383554790380888
2022-12-12,0.0009404429577708484
2022-12-13,0.0009438746370651341
2022-12-14,0.0009399696944063507
2022-12-15,0.0009340857358437482
2022-12-16,0.0009317371846426781
2022-12-19,0.0009269992835854168
2022-12-20,0.0009268504093313812
2022-12-21,0.0009318401742495208
2022-12-22,0.0009287337133667695
2022-12-23,0.000929229832513423
2022-12-27,0.0009292024177527392
2022-12-28,0.0009274213740713133
2022-12-29,0.0009328821390857112
2022-12-30,0.0009340640383705967
2023-01-03,0.0009348831249800238
2023-01-04,0.0009396036512188122
2023-01-05,0.0009343060720274909
2023-01-06,0.0009433216179108861
2023-01-09,0.0009454847327867721
2023-01-10,0.0009497016942183745
2023-01-11,0.0009518235982681755
2023-01-12,0.0009559116207937812
2023-01-13,0.0009579500437748578
2023-01-17,0.0009590076530727742
2023-01-18,0.0009571310635854147
2023-01-19,0.0009548256331568528
2023-01-20,0.0009582629553961386
2023-01-23,0.0009619083530061356
2023-01-24,0.0009606862134388106
2023-01-25,0.0009610495867919955
2023-01-26,0.0009621787888729472
2023-01-27,0.0009632663745147152
2023-01-30,0.0009597153596392349
2023-01-31,0.0009654240364966871
2023-02-01,0.0009689138226449678
2023-02-02,0.0009740032989686842
2023-02-03,0.000973320562137614
2023-02-06,0.0009717136980114116
